0,0,11092
0,0,11223
0,0,10172
0,0,11272
0,0,10774
0,0,10493
0,0,11200
0,0,10801
0,0,10521
0,0,10733
0,0,11365
0,0,11267
0,0,11373
0,0,10869
0,0,10847
0,0,10725
0,0,2464
0,0,2303
0,0,2309
0,0,2311
0,0,2294
0,0,2020
0,0,2172
0,0,2280
0,0,2067
0,0,2204
0,0,2248
0,0,2315
0,0,2195
0,0,2201
0,0,2194
0,0,2260
